,qualscore,qualperfshare,n_ab,n_ben_age_0_64,n_ben_age_65_74,n_ben_age_75_84,n_ben_age_85plus,n_ben_female,n_ben_male,n_ben_race_white,n_ben_race_black,n_ben_race_asian,n_ben_race_hisp,n_ben_race_native,n_ben_race_other,readm_rate_1000,prov_rate_1000,p_em_total,p_em_pcp_vis,p_em_sp_vis,p_nurse_vis,p_fqhc_rhc_vis,n_cah,n_fqhc,n_rhc,n_eta,n_fac_other,n_pcp,n_spec,n_np,n_pa,n_cns,py,per_capita_exp_total_py,aim,met_qps,aco1,aco2,aco3,aco4,aco5,aco6,aco7,aco34,aco8,aco35,aco36,aco37,aco38,aco11,aco13,aco14,aco15,aco16,aco17,aco18,aco19,aco20,aco42,aco40,dm_comp,aco27,aco41,aco28,aco30,aco44,aco43,aco12
279,0.852232143,0.5,35751,7396,14880,9108,4367,20541,15210,28636,6282,238,142,30,423,172.3985891,761.2433862,9526.91,3880.28,4684.38,939.800475,22.45740463,0,0,0,0,6,411,751,134,0,0,2014,8773,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
280,0.856473214,0.5,18427,2687,8529,5139,2072,10663,7764,16316,1464,183,163,2,299,149.9353727,811.0728134,10693.31,3917.52,5999.42,769.4765947,6.891664698,0,0,0,0,2,146,275,57,1,2,2014,10192,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
281,0.851227679,0.5,14020,2531,6345,3558,1586,8438,5582,9704,3520,160,362,34,240,152.1266687,722.1359826,9556.34,4231.13,4619.16,698.5450044,7.50174673,0,0,0,0,5,126,190,29,3,0,2014,10954,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
282,0.8234375,0.5,18254,2810,7859,5272,2313,10383,7871,17089,678,72,135,4,276,157.0192947,784.2093591,8200.92,3601.72,3471.57,951.6533477,175.9883762,2,8,2,0,6,130,190,53,0,0,2014,8509,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
283,0.80859375,0.5,15581,2042,6944,4814,1781,8443,7138,15126,26,63,117,51,198,122.4256293,750.5720824,8281.77,3839.23,3310.87,1119.37,12.29210265,0,0,0,0,0,68,141,59,2,0,2014,9889,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
284,0.922991071,0.5,12273,1349,5332,3551,2041,7422,4851,10392,1052,124,271,2,432,141.3333333,819.7333333,10712.31,3417.69,6643.18,639.919843,11.52256502,0,0,0,0,0,77,194,28,0,0,2014,8444,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
285,0.881919643,0.5,10910,3572,4092,2147,1099,6248,4662,9493,186,526,431,4,270,203.9390089,797.3316391,9523.46,3479.55,4335.38,1061.35,647.1871873,0,3,0,0,1,246,186,90,0,1,2014,10483,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
286,0.87421875,0.5,40622,6322,18179,11305,4816,24026,16596,35905,3949,139,44,18,567,163.5648197,702.9671382,8267.59,2774.6,4366.33,648.7340639,477.9227565,3,0,7,0,27,267,517,90,0,3,2014,8284,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
287,0.877232143,0.5,6067,1045,2150,1750,1122,3556,2511,5504,288,57,108,3,107,168.8741722,859.2715232,10905.08,4553.43,4530.35,1812.14,9.162507247,0,0,0,0,0,11,1,7,0,0,2014,11939,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
288,0.827790179,0.5,14606,1419,6340,4676,2171,8104,6502,10829,810,1346,334,9,1278,173.0213749,795.2050838,12364.22,4437.34,7030.29,893.3506527,3.244444183,0,0,0,0,4,83,378,12,0,0,2014,11840,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
289,0.879575893,0.5,8130,1781,3431,1977,941,4783,3347,5805,1558,111,434,3,219,202.3668639,797.2386588,9380.45,4292.93,4278.05,665.2820752,144.1953122,0,8,0,0,12,267,234,14,0,1,2014,11497,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
290,0.881919643,0.5,11857,1633,6456,2715,1053,6573,5284,11159,245,83,65,25,280,131.9473908,772.1680102,9838.36,3521.88,5432.58,874.4277684,9.474416179,0,0,0,0,75,127,338,29,0,0,2014,8546,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
291,0.861495536,0.5,64739,13910,26659,16566,7604,36063,28676,57260,5912,212,226,16,1113,180.6729306,773.8176474,8747.53,3550.08,4203.12,970.17187,24.15412021,4,0,2,0,34,424,871,194,0,8,2014,9518,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
292,0.781696429,0.5,5059,1233,1874,1396,556,2879,2180,4859,131,23,7,2,37,172.6151849,794.9383517,10596.31,5765.34,3675.33,1132.96,22.67967513,0,0,1,0,0,20,2,13,0,0,2014,9643,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
293,0.899553571,0.5,33825,6050,13576,9176,5023,20160,13665,24428,5166,660,1941,20,1610,192.2444956,751.7800416,10525.9,3311.14,6914.92,288.9386865,10.89590215,0,0,0,0,11,680,2818,138,5,0,2014,11624,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
294,0.954129464,0.5,28825,3055,12829,8765,4176,16537,12288,26216,1245,241,146,5,972,127.7478225,827.4574865,11714.8,3638.86,7919.72,154.0161165,2.197698325,0,0,0,0,0,113,366,14,0,0,2014,9165,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
295,0.854910714,0.5,18751,3443,7680,5034,2594,10952,7799,17895,596,29,17,9,205,182.5050369,741.6051041,7985.23,3555.06,3225.57,943.4459136,261.1506022,0,0,1,0,5,104,156,60,0,3,2014,10046,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
296,0.858482143,0.5,5571,775,2212,1631,953,3027,2544,4770,136,131,307,9,218,142.081448,835.2941177,9682.83,4168.22,4672.68,279.0483358,562.8887831,0,14,0,0,4,109,117,19,1,0,2014,9992,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
297,0.872433036,0.5,12692,2768,5626,3158,1140,7152,5540,12430,122,11,11,9,109,194.2643392,779.5511222,9953.87,4833.15,3490.27,1609.5,20.93544227,0,0,1,0,0,33,2,34,0,0,2014,10195,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
298,0.84140625,0.5,41179,11032,16774,9342,4031,23722,17457,34796,5276,226,187,25,669,192.628419,754.3362242,8561.45,3204.53,4166.96,972.5568591,217.4116639,0,20,0,0,13,489,1807,309,10,12,2014,10553,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
299,0.881473214,0.5,51284,8058,20575,14763,7888,29512,21772,49397,777,299,184,27,600,147.9242882,752.1870527,8877.9,3503.43,3220.6,1215.51,938.3561529,20,9,16,0,15,390,595,187,0,0,2014,8614,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
300,0.827566964,0.5,3857,960,1660,938,299,2198,1659,2671,609,88,340,3,146,191.6508539,777.0398482,10162.19,3610.07,5503.04,1022.43,26.64653373,0,0,0,0,5,77,28,11,0,0,2014,9128,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
301,0.89140625,0.5,18767,4506,7681,4518,2062,10622,8145,17716,496,113,108,13,321,171.5244286,756.3430489,8493.16,3380.64,3873.6,1185.03,53.88757746,0,0,4,0,16,179,1040,169,2,1,2014,8705,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
302,0.899776786,0.5,19126,2871,9064,4912,2279,10928,8198,18445,149,48,47,15,422,158.3411876,743.8737041,7625.52,3298.23,3661.36,662.3139953,3.617726862,0,0,0,0,6,152,403,82,1,2,2014,8308,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
303,0.906584821,0.5,6683,673,2500,2225,1285,3912,2771,5895,280,31,344,3,130,169.5774648,805.6338028,14206.49,5413.38,8119.68,666.3681834,7.061261561,0,0,0,0,0,45,4,15,1,0,2014,12037,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
304,0.875446429,0.5,20190,6056,7614,4681,1839,11319,8871,19675,293,34,13,8,167,203.7718491,758.3563324,9310.31,4097.74,3380.54,1759.09,72.93590868,0,0,5,0,33,280,404,115,5,0,2014,9181,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
305,0.878794643,0.5,15022,3058,6544,3652,1768,8281,6741,12080,1513,139,932,10,348,170.8479679,740.8429503,10375.58,4072.53,5152.55,1134.45,16.04638697,0,0,0,0,6,147,54,22,0,3,2014,11223,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
306,0.884263393,0.5,16852,3551,7306,4138,1857,9344,7508,15291,992,48,108,7,406,151.8800688,784.9594495,7987.97,3441.73,3830.13,707.0065639,9.097847657,0,0,0,0,0,109,155,52,0,0,2014,8496,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
307,0.812946429,0.5,12646,2100,5376,3472,1698,7519,5127,8915,2863,157,310,4,397,194.4625407,747.2312704,10315.44,3563.72,6339.77,408.6015659,3.34384515,0,0,0,0,10,70,375,84,3,0,2014,11738,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
308,0.945758929,0.5,10833,1570,4808,2812,1643,6455,4378,10099,279,37,98,15,305,159.0501792,801.9713262,9673.43,4062.14,4850.04,753.4132246,7.84214919,0,0,0,0,0,62,27,29,0,0,2014,8654,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
309,0.88125,0.5,7783,874,3846,2045,1018,4207,3576,6672,373,266,19,21,432,153.6074476,739.3328161,9009.03,3007.45,4980.6,1014.12,6.853076197,0,0,0,0,0,80,257,18,0,0,2014,7713,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
310,0.911607143,0.5,17612,2574,6806,5202,3030,9880,7732,13163,1463,1467,405,14,1100,218.1208054,828.7192394,13388.26,6546.42,5219.8,1604.87,17.17756524,0,0,0,0,0,97,151,14,0,0,2014,15345,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
311,0.81875,0.5,46100,8178,18778,12492,6652,27037,19063,38305,6519,219,78,14,965,183.5895875,793.4236566,9425.66,3989.52,4413.44,1018.44,4.256185002,0,0,0,0,111,337,1238,133,0,9,2014,9965,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
312,0.887611607,0.5,11810,1535,5293,3168,1814,7143,4667,9976,1496,76,14,0,248,156.0897436,780.1282051,9781.97,3639.95,4757.43,1381.09,3.505517539,0,0,0,0,2,144,197,48,4,0,2014,11708,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
313,0.922991071,0.5,8830,1704,3204,2316,1606,5075,3755,8119,205,84,155,2,265,190.4243743,828.0739935,14367.63,5743.79,5733.45,2884.05,6.342184334,0,0,0,0,7,150,297,45,1,2,2014,13657,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
314,0.920982143,0.5,7639,1217,3231,2123,1068,4341,3298,7380,30,35,4,0,190,128.2778172,798.724309,9174.01,4894.08,2932.36,1329.82,17.75068358,0,0,0,0,0,31,4,13,0,0,2014,7999,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
315,0.918303571,0.5,6625,2169,2347,1473,636,3570,3055,6504,16,9,7,12,77,144.61738,830.7392996,7868.28,281.0098227,2278.98,635.5549262,4672.73,0,30,0,0,0,63,87,54,0,0,2014,8070,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
316,0.916071429,0.5,12729,2009,4883,3793,2044,7423,5306,11969,345,75,30,22,288,163.94081,802.5700935,9773.31,4271.92,4200.13,1291.46,9.808125201,0,0,0,0,0,63,31,29,1,0,2014,7532,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
317,0.853125,0.5,14954,6016,5815,2376,747,8462,6492,9844,1525,86,3187,18,294,162.1279291,684.2938569,7702.52,283.6368689,2969.54,307.1169721,4142.22,0,136,0,0,0,197,194,90,0,0,2014,8475,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
318,0.912276786,0.5,49413,10410,18796,13385,6822,28021,21392,48015,205,206,60,52,875,148.4382372,780.8813815,8649.13,3402.68,3600.29,1322.62,323.5430314,3,0,11,0,11,401,1326,257,2,5,2014,8742,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
319,0.909933036,0.5,80792,13426,34134,22024,11208,46382,34410,76470,2653,303,217,41,1108,169.3249786,787.429982,8508.78,2854.37,3571.47,1178.94,904.0003666,0,3,25,0,24,559,888,305,2,1,2014,9012,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
320,0.910267857,0.5,122032,26777,50349,30754,14152,68724,53308,107669,9696,1184,452,232,2799,175.2959308,770.8627078,8093.94,3575.06,3594.46,778.7291307,145.6905777,0,15,4,0,15,1216,3952,511,4,1,2014,9066,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
321,0.846763393,0.5,4530,989,1899,1213,429,2698,1832,2589,1842,34,17,1,47,161.4035088,731.5789474,11976.04,5633.26,5704.92,622.1140314,15.74683352,0,0,0,0,0,32,26,16,0,0,2014,10512,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
322,0.878794643,0.5,39031,5746,15100,11352,6833,22762,16269,33119,3421,480,981,12,1018,190.8038786,799.7341257,10283.98,4482.7,4788.1,1005.7,7.479583117,0,5,0,0,32,416,519,72,3,4,2014,12071,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
323,0.703013393,0.5,27791,5370,10619,7405,4397,16212,11579,18888,5410,855,1012,49,1577,227.0702571,823.2435716,14195.4,6884.19,6499.1,783.8653878,28.23433131,0,14,0,0,0,264,263,55,0,0,2014,15065,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
324,0.820758929,0.5,8233,1587,4133,1825,688,4511,3722,7113,324,108,285,175,228,161.8798956,787.9895561,10196.95,4372.44,4900.69,913.5441876,10.26454143,0,0,0,0,0,45,0,21,1,0,2014,9400,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
325,0.899553571,0.5,8279,1638,2982,2302,1357,5079,3200,7765,153,45,130,26,160,174.7741487,792.9117443,8576.61,4073.98,3643.59,849.4126468,9.622594351,0,0,0,0,0,74,104,24,2,0,2014,10598,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
326,0.827120536,0.5,7571,1602,2696,2008,1265,4204,3367,5279,433,1071,243,43,502,189.2130858,797.0822281,10987.63,6242.71,3005.58,923.719815,815.6191129,0,0,3,0,0,29,24,9,0,0,2014,12203,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
327,0.849107143,0.5,7059,1429,3218,1755,657,3903,3156,5333,648,403,328,20,327,201.7045455,717.6136364,10302.04,4943.75,4674.38,670.642681,13.26417822,0,0,0,0,0,0,0,0,0,0,2014,11628,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
328,0.917633929,0.5,11131,2010,4833,2919,1369,6606,4525,8053,2845,43,13,8,169,166.7805878,781.6131237,8430.92,3684.17,4439.47,301.6576878,5.625533158,0,0,0,0,4,129,255,35,0,3,2014,8614,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
329,0.802678571,0.5,11499,2163,4063,3051,2222,6770,4729,10390,566,96,211,3,233,167.1861717,862.0005667,10811.03,4745.41,4288.58,1769.01,8.033578553,0,0,0,0,6,69,78,36,0,4,2014,12061,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
330,0,0.5,4630,1910,1544,801,375,2685,1945,873,3729,5,5,2,16,220.4724409,696.5879265,8761.04,1678.05,2466.76,991.7447568,3624.5,0,52,3,0,0,41,29,47,0,0,2014,13045,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
331,0.721428571,0.5,12997,2022,6420,3387,1168,7142,5855,8945,3506,208,21,11,306,163.6182241,786.8307283,10682.69,4210.66,5661.4,807.9362884,2.687587692,0,0,0,0,0,46,46,10,1,0,2014,9710,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
332,0,0.5,5592,890,1858,1620,1224,3174,2418,4660,281,257,125,12,257,204.5896538,844.4185142,14110.4,7341.59,5899.05,834.4045369,35.34971645,0,0,0,0,0,0,0,0,0,0,2014,20714,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
333,0.846540179,0.5,12997,1244,4912,4577,2264,7968,5029,1393,420,8549,159,8,2468,192.4686193,814.9697815,13065.33,6804.71,5782.12,105.2424433,373.268262,0,3,0,0,0,84,217,1,0,0,2014,8785,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
334,0.7484375,0.5,7917,2166,3242,1770,739,4667,3249,4429,1939,498,822,18,211,206.2997577,721.7030114,10568.13,5311.28,4423.25,819.9556202,13.64187882,0,0,0,0,0,43,8,12,0,0,2014,16014,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
335,0.904241071,0.5,26237,4097,10578,7894,3668,15301,10936,17107,2728,3722,1288,16,1376,193.0235425,745.8400099,11340.59,4837.74,5242.59,1227.07,33.17476624,0,0,1,0,6,179,324,44,3,0,2014,13215,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
336,0.868080357,0.5,11275,2325,4963,2745,1242,6509,4766,9082,1909,79,34,16,155,165.1025374,754.6054918,9944.6,4570.36,4323.54,1019.55,31.15074518,0,0,2,0,0,63,38,74,0,0,2014,9842,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
337,0.861830357,0.5,31390,4597,14518,8583,3692,18311,13079,29944,895,86,37,16,412,147.5229861,821.3256484,9024.15,3960.53,3834.22,1217.51,11.88804873,0,0,1,0,1,111,106,56,0,0,2014,9078,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
338,0.780357143,0.5,4402,1174,1625,1079,524,2641,1761,2380,1823,49,64,3,83,213.2352941,772.0588235,10945.81,4869.89,5261.05,794.3568987,20.51322356,0,0,1,0,0,21,1,7,0,0,2014,11797,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
339,0.793415179,0.5,8165,2255,2621,2025,1264,4829,3336,3132,2488,165,1833,19,528,257.7471717,772.7496311,16501,8985.68,5275.42,1936.76,303.1405879,0,11,0,0,2,292,750,67,1,0,2014,20811,0,1,80.28,93.04,92.19,83.64,61,75.54,72.37,27.04,14.87,18.26,52.75,76.785,60.615,98.46,72.62,71.58,73.91,73.78,94.33,0,0,0,0,0,0,0,0,0,0,67.505,1.89,87.5
