n_ben_age_0_64,n_ben_age_75_84,n_ben_male,n_ben_race_white,n_ben_race_asian,n_ben_race_hisp,readm_rate_1000,prov_rate_1000,p_em_total,p_em_pcp_vis,p_em_sp_vis,p_nurse_vis,aco1,aco2,aco7,aco36,aco37,aco38,per_capita_exp_total_py,py
738,2299,3198,7238,44,50,162,816,12640,5004,6331,1276,72.12,87.9,74.62,54.72,76.59,58.12,10638,2016
1903,1385,2405,3757,27,13,202,805,10598,5733,4015,829,80.58,90.79,69.74,63.8,85.31,66,11993,2016
821,1997,2951,5949,22,142,156,745,8902,3589,4141,1111,85.66,95.25,69.15,56.49,81.07,64.47,11835,2016
942,1665,2663,6265,32,16,111,742,8392,4276,3270,834,79.67,92.81,71.29,45.89,58.34,45.5,7252,2016
3143,5004,8879,14909,857,865,180,763,11589,4704,5835,882,67.36,87.88,70.74,48.92,65.13,52.25,10585,2016
2191,6450,10416,21803,225,232,105,775,8515,4012,3826,671,79.92,92.12,72.93,34.85,40.65,34.85,7697,2016
1264,2785,3824,8994,38,24,154,789,8699,3325,3838,1510,86.25,94.94,74.58,45.63,63.76,54.08,8929,2016
4052,5308,9373,17594,100,67,163,767,8953,3626,4271,1041,82.16,92.96,73.79,44.43,66.16,53.05,9648,2016
1305,1140,2081,4477,19,6,154,789,7522,3621,2289,936,79.17,92.23,71.77,52.83,72.21,63.14,8456,2016
1714,2158,3350,7857,20,12,160,803,9335,3668,3969,1282,79.35,93.67,73.48,49.73,67.79,55.85,9314,2016
1890,3243,4875,6559,498,480,184,759,9534,3752,5348,423,76.68,91.69,73.28,48.71,66.7,52.89,9428,2016
3652,5225,9027,17860,98,36,173,767,8415,3112,4322,958,81.28,93.69,72.41,37.98,65.49,51.31,10031,2016
8127,9461,16814,26051,958,402,189,755,9895,3804,5134,949,79.84,92.8,74.85,51,70.51,57.01,12965,2016
890,1704,2487,4273,17,10,169,816,9208,4507,4394,290,82.24,92.47,70.58,41.92,61.1,45.3,9402,2016
1191,1811,2923,5295,89,489,200,786,12720,4944,6727,1034,81.61,94.16,70.15,63.32,84.71,64.42,14578,2016
3437,5957,8921,19621,88,201,152,805,8813,3778,3285,1542,82.19,93.56,73.18,45.57,58.69,48.51,8474,2016
11220,23783,37062,73440,1785,1751,172,763,10224,4006,5086,1119,82.28,93.39,69.45,51.94,75.44,59.62,11474,2016
4390,8427,12484,26031,218,64,148,764,9782,3494,5226,1040,81.09,93.02,71.71,40.45,60.23,50.27,8734,2016
3203,5097,8136,14857,289,45,153,806,10025,4067,5185,765,80.94,92.85,72.36,45.51,67.14,55.24,8468,2016
2654,4308,7778,15500,344,646,138,757,9089,3229,4935,722,82.84,92.56,74.31,44.99,64.25,47.91,7971,2016
2176,4520,6619,10946,1639,353,192,822,12055,4837,6791,422,80.49,92.76,70.27,54.45,69.5,59.93,11923,2016
2595,3147,5777,12098,13,9,174,830,9159,561,2709,800,77.83,91.61,71.97,61.71,100.66,79.84,11803,2016
774,1517,2391,4659,63,285,141,745,10280,4667,5299,305,74.34,92.68,73.65,42.43,56.83,42.07,8464,2016
1445,5860,8221,17755,233,129,132,742,9570,3783,4970,811,79.75,93.04,72.7,44.8,62.24,48.23,8939,2016
1092,1789,2426,3963,33,57,195,778,10152,4151,5277,544,77.94,94.27,71.94,61.2,92.98,77.39,12329,2016
10124,21425,32115,67358,2842,400,139,785,8692,3555,3664,1346,82.31,92.71,70.05,46.15,67.33,52.93,9753,2016
1562,4383,6779,14566,314,312,143,766,9662,3566,5268,811,84.46,92.73,72.34,46.2,57.09,49.62,8357,2016
1824,3626,5233,11168,303,301,167,836,11797,4908,6100,784,84.16,93.37,68.74,49.26,71.8,57.42,12176,2016
1404,2116,3066,6142,314,542,243,821,14424,9361,4363,606,74.91,89.66,70.7,87.49,106.06,86.34,21006,2016
967,2029,3222,7105,28,19,139,789,8694,3606,3681,1394,80.62,92.31,73.39,44.14,65.55,52.07,8602,2016
750,1236,2201,4618,31,70,97,748,8005,2785,3697,806,78.91,93.23,74.02,40.23,56.43,43.78,6970,2016
990,1923,3257,7022,106,70,106,740,7946,3555,3485,902,80.42,93.23,70.87,39.89,54.44,45.58,7831,2016
8140,14585,23223,40047,2932,2480,170,756,9801,3956,5237,601,78.02,91.74,71.25,47.19,62.01,50.25,9663,2016
9841,11606,20760,34914,502,271,174,764,9579,3494,4276,1537,82.36,94.75,70.14,51.43,75.63,60.24,9882,2016
1108,1580,2350,4193,19,20,192,753,11947,4646,5732,1548,82.55,94.3,69.04,70.88,107.06,82.29,15734,2016
2026,3853,5992,11632,340,289,166,826,11100,4054,6524,517,79.11,94.55,72.07,48.17,70.57,52.57,10714,2016
785,1762,2494,3866,41,7,245,817,12664,4759,4887,3013,82.85,94.13,68.34,82.34,117.3,91.35,18668,2016
2554,971,2726,2163,20,16,195,718,9188,421,2844,944,75.93,92.4,69.05,50.11,82.37,69.65,9309,2016
3730,889,3586,4299,193,316,185,839,12200,4110,6382,1526,79.37,91.24,70.91,51.85,74.39,61.69,9101,2016
815,2037,2814,3685,812,196,191,829,14460,6636,6304,1511,82.72,91.33,71.95,53.9,85.45,67.23,14971,2016
2052,5268,7674,15907,148,116,155,826,11895,4337,5783,1767,79.14,92.71,74,46.69,60.34,47.91,10729,2016
1320,3029,4617,9710,102,35,116,819,10568,3618,5845,1101,79.82,89.74,75.22,44.99,61.97,51.36,10450,2016
1074,3863,6212,12107,71,211,158,788,11895,3914,7367,612,81.31,93.84,71.95,47.68,74.1,58.77,11343,2016
6077,11239,16896,37230,160,267,156,832,9299,4255,3603,1400,84.69,93.6,73.94,53.82,70.47,58.56,10236,2016
1482,2293,3432,7544,62,168,123,780,9110,2625,3506,2157,81.01,91.66,73.41,45.17,56.81,48.24,9899,2016
1447,4321,6121,12272,48,35,154,805,11197,4589,4923,1673,85.98,93.83,74.55,54.03,74.02,56.67,8584,2016
3632,6641,9854,21253,76,172,160,797,9341,3110,3977,2223,85.19,92.35,71.69,52.71,75.93,63.62,9504,2016
1464,2244,3736,7878,39,80,161,789,9209,3342,3515,1951,78.85,91.02,70.66,47.02,69.97,59.64,10317,2016
1857,2260,3929,7877,48,62,178,788,9045,3640,3962,1431,77.53,90.04,70.91,61.16,84.68,66.15,10843,2016
651,1248,1840,3662,37,47,176,787,11381,4029,6464,751,78.93,95.31,73.35,50.78,75.3,57.8,10881,2016
4538,9551,14887,28696,908,619,174,782,9703,3326,4912,922,79.36,92.31,73.41,62.72,91.69,71.65,10347,2016
1257,2727,3988,8231,103,19,172,796,10168,4880,4699,556,83.63,93.47,71.7,60.77,84.82,66.91,10264,2016
4215,6383,9686,21327,95,78,164,739,9117,4655,3468,639,77.08,94.93,69.36,59.76,79.28,62.19,8761,2016
1923,4506,6921,14181,114,56,170,778,9873,3402,5248,959,78.49,92.62,72.39,53.25,73.97,59.54,9858,2016
6722,19613,28620,60394,814,953,143,752,9550,3630,4884,1024,83.82,95.63,71.92,43.97,63.08,50.36,9330,2016
1067,4015,5967,12823,32,86,121,770,9597,3391,4680,1506,75.45,90.53,71.07,40.77,55.97,40.65,9285,2016
10349,15738,25129,55024,224,368,169,791,9469,3493,4595,1262,73.52,90.19,73.26,52.53,75.81,59.27,10325,2016
724,2272,2906,6229,47,68,147,816,13232,6141,5178,1861,77.18,89.11,73.3,42.86,56.9,46.53,10885,2016
3057,4719,7304,11901,218,73,155,768,9793,3790,5140,858,76.14,92.39,73.98,49.41,71.67,55.92,11017,2016
2850,5399,8554,16529,94,107,137,825,11013,4792,5449,766,83.59,94.19,74.82,41.67,59.54,49.13,9665,2016
1774,2244,3541,7838,9,21,180,834,10048,4520,4863,640,79.65,94.62,70.56,65.09,90.01,64.05,9967,2016
1787,2426,4057,8827,20,10,160,771,9309,3489,3695,2103,81.89,94.97,74.92,51.3,69.94,55.77,10153,2016
316,2020,1996,410,3604,141,167,793,12606,7045,5261,298,76.16,88.79,73,46.11,47.03,42.93,11254,2016
2639,2863,5012,8548,361,159,176,753,10943,5573,4554,762,78.15,92.73,70.79,45.71,65.09,48.42,8846,2016
3332,4983,8205,17484,95,22,185,783,9140,4008,4193,904,84.46,92.46,70.73,52.57,70.54,55.64,9906,2016
4261,8956,12712,23335,618,1451,184,757,10475,2753,7299,415,77.29,92.87,70.11,51.17,74.18,55.09,12341,2016
10034,15399,25202,51302,128,125,152,752,9764,3846,4260,1152,78.34,93.71,70.83,45.82,65.9,54.03,9018,2016
1383,3444,5058,11452,75,56,157,820,9060,3237,4917,902,81.24,92.38,76.27,52.3,66.46,58.75,10572,2016
5645,5585,10450,21415,195,212,195,778,9961,3297,5206,1301,83.29,93.85,73.44,54.98,85.41,63.84,9772,2016
781,1539,2373,5427,26,10,108,769,8779,4116,3966,692,83.86,93.56,73.77,48.37,63.11,48.09,8568,2016
1296,2421,3908,8598,46,18,134,794,10321,4220,5328,771,85,94.01,72.61,48.53,63.02,51.94,10368,2016
2068,3138,6001,12788,247,40,181,799,10850,4242,5799,808,79.26,93,70.92,65.72,85.79,69.21,11985,2016
2379,3992,6761,14164,26,13,153,799,8424,2557,4149,1639,80.79,93.77,72.09,55.91,79.85,60.44,9766,2016
8689,12451,20386,45969,129,117,136,798,9483,4046,3545,1466,83.57,93.54,70.33,44.08,64.55,50.97,8345,2016
4877,12444,17705,39357,305,385,152,797,11428,4285,6486,641,83.17,94.77,76.3,44.07,59.86,51.52,9838,2016
4381,2603,5292,6038,42,261,190,777,8876,304,3258,821,77.76,91.96,71.01,50.37,83.25,67.95,9189,2016
3978,4132,7710,14833,86,45,183,797,8786,4410,3851,485,81.06,91.64,70.64,47.63,68.5,52.21,9377,2016
10802,8800,18021,36457,434,1153,186,804,9447,3644,4295,1163,80.53,92.42,74.63,50.78,73.99,60.29,10641,2016
1705,2911,5041,10543,20,4,151,811,9766,4179,4007,1556,82.93,92.46,74.21,59.06,76.81,64.55,9264,2016
4888,8170,12969,27004,168,85,138,781,8647,3318,4270,1040,78.93,93.22,73.46,43.46,60.34,50.87,8363,2016
1286,2941,4139,9084,17,6,124,731,9226,3882,4981,354,82.58,93.09,71.75,45.67,60.75,46.73,7974,2016
1525,1233,2089,2720,74,34,199,770,11039,2975,4873,1885,79.98,92.37,68.46,58.17,82.96,67.44,12923,2016
3087,3581,6293,13564,31,24,175,814,8671,2957,3296,2414,76.8,92.03,73.51,53.97,85.16,67.68,10537,2016
13232,22398,34503,76744,351,362,160,759,9232,3619,4191,1166,84.16,92.24,70.33,46.84,67.83,56.1,10163,2016
4674,8085,12687,27804,148,267,174,809,9610,4427,3850,1329,82.17,94.05,73.42,50.52,72.86,56.68,10107,2016
3439,5803,8741,20208,24,58,163,755,8724,1920,3068,768,82.06,93.82,72.38,63.42,95.07,75.76,11498,2016
2371,5745,8826,20132,231,166,138,806,9561,3598,4893,1065,87.24,95.22,75.39,41.81,63.67,50.17,9722,2016
1877,2414,3934,8698,11,6,166,823,9443,3325,4057,1726,76.98,92.59,71.05,46.45,63.52,50.85,11309,2016
3656,6530,10826,20530,971,217,179,817,10174,4635,4553,968,84.88,93.3,72.47,57.39,75.59,61.28,12057,2016
2615,2012,3911,8650,27,4,176,809,8971,3379,4083,1472,81.82,94.62,69.97,39.42,62.18,48.2,9323,2016
2778,8486,12011,25485,261,293,151,851,11434,3852,6467,1108,84.16,92.96,74.72,54.74,78.05,63.14,11290,2016
681,1587,2539,3383,1210,342,222,814,13248,7184,5694,301,76.01,89.91,68.35,73.83,97.6,75.34,17479,2016
20569,28722,50100,107832,714,795,166,780,9020,4034,3913,977,77.41,93.03,74.05,54.68,78.32,61.07,10232,2016
942,2257,3188,6557,66,282,188,769,11268,4817,4522,1870,81.46,92.95,68.64,67.28,102.67,75.18,13534,2016
2185,3945,6537,13402,39,21,165,809,10646,4904,4427,1023,81.38,93.54,71.75,50.7,68.29,53.2,9515,2016
2249,912,2437,4271,9,35,188,750,9311,495,2954,691,76.86,90.18,68.79,54.16,80.39,69.01,8877,2016
4187,8593,12818,27741,101,29,120,761,9537,3858,4438,1233,81.85,92.97,71.23,44.2,64.04,49.65,8530,2016
4819,5330,9199,17828,187,141,177,766,10020,4037,4426,1537,82.82,93.96,70.73,45,66.68,50.61,9913,2016
1044,1940,3087,6637,3,4,137,783,8980,4687,3176,1101,80.29,92.84,70.81,49.71,67,56.96,8920,2016
1481,2467,3658,7797,29,11,224,835,13755,6649,4561,2502,75.18,90.19,69.68,71.15,97.89,80.11,14201,2016
1844,3078,4807,9026,253,107,198,844,13828,6196,6265,1355,77.93,91.56,70.98,60.68,80.05,64.5,15092,2016
1369,3598,4677,10042,16,9,169,801,10035,4621,3584,1789,79.8,94.56,70.17,57.46,77.06,63.38,9981,2016
1280,1843,2809,5812,26,312,160,762,10081,3212,4456,854,74.74,90.5,68.86,50.55,78.66,60.62,12715,2016
801,1307,2143,4649,113,2,154,823,10657,4134,4780,1699,85.85,94.65,70.56,56.66,76.14,61.31,12446,2016
4423,2580,5854,5829,295,846,214,765,8456,3256,3633,1360,77.49,94.07,74.98,45.95,75.56,59.06,10861,2016
1227,1265,2397,4225,111,49,157,777,9493,3746,4650,1085,78.41,91.75,71.82,46.04,68.83,57.43,9900,2016
5155,4052,6562,12692,205,423,199,790,13852,9240,2469,2100,74,90.47,49.53,58.86,71.75,56.29,22427,2016
899,1528,2429,5309,9,6,145,788,9100,4310,3561,1214,81.29,94.57,73.04,52.08,69.32,55.42,7936,2016
3540,4377,7729,17149,138,298,173,797,9498,4030,4607,846,82.02,92.4,75.58,52.14,80.3,61.39,10117,2016
2676,4275,6591,15117,56,30,139,793,8251,3544,3863,802,80.71,94.12,72.16,44.97,65.33,50.18,7930,2016
1140,1936,3310,6339,86,333,193,783,12532,5835,6195,478,82.69,92.72,66.78,57.74,72.42,59.43,12396,2016
5951,5984,10522,15851,45,53,188,784,9325,3838,3889,1537,76.89,93.34,71.8,57.88,91.03,69.37,9899,2016
872,1339,2380,4224,45,430,175,741,9850,4815,4036,970,73.01,91.11,69.08,57.24,81.57,64.29,8637,2016
2091,2953,4448,10031,9,11,163,786,9229,4578,3319,1156,79.32,94.35,67.25,59.9,90.82,68.76,9450,2016
2447,7303,10188,20835,226,323,174,832,10623,3781,5812,1024,85.51,93.52,76.94,52.98,79.37,59.27,11680,2016
1401,1387,2946,5748,108,83,173,803,11751,4252,7167,326,77.59,92.6,71.05,57.17,71.45,61.64,10373,2016
1662,3270,4944,10363,44,84,174,831,9833,3759,5014,1052,81.66,94.55,72.19,58.55,73.12,61.43,10387,2016
536,1935,2561,5257,31,80,142,751,8972,3134,4939,893,83.05,92.8,73.71,41.47,53.26,42.72,9281,2016
3180,4466,7719,13477,416,699,202,716,9901,3776,5549,566,79.5,93.01,70.23,58.75,82.76,64.02,13612,2016
1480,3460,5488,12034,14,7,149,800,8752,2614,2838,1537,80.87,92.13,72.07,51.8,76.54,58.84,9603,2016
2009,1985,3601,6302,15,23,175,747,9582,1656,3062,1225,75.86,94.22,69.06,68.49,98.28,81.67,13760,2016
10100,19115,30786,59582,395,275,181,784,9081,3199,4316,1538,80.11,93.13,73.4,47.03,77.38,60.01,9995,2016
2330,2183,4065,8509,17,12,180,829,10342,3715,4550,1994,83.84,93.45,71.61,66.32,89.79,71.16,11276,2016
5940,10458,16482,36549,242,560,175,796,9905,3918,4431,1553,87.84,94.26,73.79,57.97,91.09,67.88,9978,2016
1209,1815,3609,8273,33,2,192,827,10829,5495,3858,1471,82.22,93.16,73.87,66.02,101.93,72.43,11853,2016
3148,5278,8501,15803,488,824,198,778,10925,4414,5155,1310,74.49,90.95,70.13,68.98,86.11,71.27,15044,2016
2339,2906,5401,9225,180,145,139,797,10437,4234,5605,585,81.56,93.99,73.9,46.14,64.06,49.34,9211,2016
1154,2212,2907,6536,74,212,167,830,10428,3981,5103,1339,79.76,93.68,73.23,41.87,66.73,54.47,10582,2016
4311,2622,5828,7351,107,134,207,692,8796,3051,5016,712,72.92,92.64,71.98,41.31,65.59,54.9,10797,2016
2099,1899,3143,6115,48,23,189,760,10924,3004,4236,1227,75.44,88.12,68.32,74.73,114.45,85.84,11962,2016
2193,7772,11240,23699,106,172,171,809,13552,5451,6295,1789,80.95,92.16,76.03,55.85,83.65,59.61,10537,2016
6244,7812,12771,27947,99,14,183,801,9236,3580,3480,1665,81,94.06,71.32,59.61,87.87,69.22,11511,2016
812,3172,4103,8923,66,34,161,824,13465,5734,6446,1169,75.51,92.86,71.38,41.81,57.42,44.52,9803,2016
539,2401,2892,6987,13,8,134,796,8981,4234,3742,995,81.22,93.8,73.67,54.79,72.24,58.57,8647,2016
2051,4355,7707,14839,41,23,162,763,10262,4248,4137,1838,77.64,93.15,74.88,50.36,74.27,60.39,9588,2016
1134,1941,3152,5632,295,260,195,724,10427,5288,4656,434,81.09,93.54,70.59,51.34,75.3,56.41,14178,2016
3375,5632,9277,18962,62,25,171,796,8597,2444,3453,939,83.7,93.61,72.09,58.68,88,67.08,10218,2016
1580,934,2017,3407,105,221,227,779,12263,6600,4908,733,74.27,88.51,68.27,68.38,99.88,75.2,12144,2016
1177,2194,3488,7022,63,73,178,787,13465,7086,5320,1039,83.31,92.05,71.04,54.59,72.46,57.5,11080,2016
2853,1737,3769,8059,5,3,192,771,10682,5448,3428,1117,80.67,93.52,66.04,63.55,89.68,71.16,9630,2016
838,2115,2978,6562,7,1,153,836,9518,3723,3042,2711,82.59,96.09,71.7,56.81,79.63,60.45,8338,2016
1845,8331,12362,26482,170,191,123,769,9529,3982,4652,879,76.77,92.13,71.85,42.6,54.32,43,7364,2016
10506,19829,31532,69597,312,316,165,792,8864,3763,3601,1326,81.36,93.51,75.14,54.83,76.55,62.12,8963,2016
852,2193,3074,6285,49,16,163,756,9753,3302,5437,987,76.34,93.11,69.7,45.42,77.35,59.57,8777,2016
2592,2615,5018,6140,435,414,173,787,9681,4065,5008,592,74.87,90.97,72.49,49.74,77.29,62.91,9918,2016
2705,3634,5409,9414,37,17,169,727,9316,3838,4147,345,76.43,93.48,68.28,61.2,82.17,65.79,10422,2016
1473,1806,2711,5429,22,27,171,793,10979,4110,4235,2560,74.8,94.49,70.36,49.93,78.33,63.9,10776,2016
3011,2832,4888,11057,25,11,183,866,10725,1528,2538,1521,80.09,92.66,73.5,65.35,99.74,79.49,12899,2016
1195,1338,2283,2733,276,771,213,814,12593,7109,5146,322,78.59,88.96,69.29,68.98,86.43,66.18,12824,2016
2717,5096,8099,17262,39,16,155,829,9482,4072,3887,1516,87.18,92.87,73.65,58.37,79.08,64.34,10205,2016
888,1717,2665,5478,49,32,154,833,12099,820,5284,647,77.93,89.68,73.55,36.41,62.5,51.67,9092,2016
3150,4585,7061,12487,69,45,151,745,9559,3715,5221,574,81.91,94.05,70.9,47.3,79.26,58.76,8933,2016
2496,2539,3967,8856,25,35,195,778,8317,3252,2904,1434,78.93,93.2,76.23,51.77,76.93,65.94,12108,2016
1483,1088,2140,2752,75,68,220,746,10679,4678,5166,819,74.36,94.55,67.42,64.81,85.7,72.72,15693,2016
1728,1508,2700,6146,7,6,187,788,10331,4298,4180,1163,84.2,94.41,66.82,61.43,93.1,79.6,9820,2016
1256,2941,4448,9684,38,31,141,824,7987,3072,2575,1158,85.29,93.46,73.84,47.04,73.73,56.57,10378,2016
1082,2903,4046,9457,13,16,127,825,7344,3942,2401,963,78.78,91.6,74.17,42.04,66.95,52.12,9104,2016
2035,3762,5701,11511,21,779,151,777,8312,2299,2991,692,75.68,90.82,70.72,47.37,74.13,57.45,9997,2016
1474,3285,4742,10981,7,24,117,758,7944,2000,2646,969,80.75,90.88,70.84,45.62,76.29,56.66,9537,2016
2464,3644,5984,13380,24,53,173,757,7762,2502,3050,687,78.45,91.31,71.63,57.4,86.75,67.84,9629,2016
846,1502,2083,5224,13,2,144,764,8078,2351,3541,643,80.23,92.75,71.34,61.28,79.71,63.22,10410,2016
2759,3576,5835,13280,24,3,168,783,9007,3654,3408,1112,82.53,92.9,68.71,61.16,80.05,60.62,10921,2016
2435,3096,5196,11030,14,17,164,796,8646,1591,2866,697,75.76,90.36,73.44,49.63,69.63,59.16,11493,2016
2292,2328,4014,9105,16,44,143,759,8458,2104,3165,651,78.1,90.1,71.34,47.19,75.69,59.71,9252,2016
2174,3008,5003,11299,24,14,153,843,9026,1441,3218,793,78.72,94.36,73.01,56.04,89.96,70.16,10847,2016
3091,3817,6399,14342,25,13,169,787,8810,3660,3682,1171,77.33,92.49,70.47,58.2,79.91,66.33,9873,2016
1760,3717,5446,10459,23,90,138,714,8733,2543,3491,1016,78.75,93.38,69.89,52.39,74.86,57.36,9735,2016
4775,4534,7500,14250,32,13,164,801,10015,4690,3031,2172,81.25,94.42,66.78,68.45,92.87,76.07,9634,2016
4155,5001,8607,16019,22,14,181,765,12586,5616,4877,1947,76.68,93.64,68.35,54.57,79.77,68.04,10155,2016
1651,1761,3126,5079,20,117,197,740,10162,2806,4160,742,78.92,88.34,68.22,54.53,84.08,68.07,11099,2016
2857,6354,9215,19147,55,184,143,796,9416,2934,3937,1542,83.34,93.19,73.14,36.4,62.48,49.73,10716,2016
1055,1441,2225,4858,15,5,157,836,8102,3688,2412,1797,77.4,92.46,76.16,51.82,79.22,65.6,10983,2016
1450,2312,3524,8040,26,20,141,805,8114,3496,3120,1165,76.18,90.96,69.39,46.87,71.55,52.15,11054,2016
1629,3377,5201,10939,17,31,137,765,7757,2388,2492,915,76.79,92.68,70.1,62.67,83.91,70.72,10539,2016
1277,2018,4048,7942,82,118,145,764,8847,2515,3567,529,79.18,92.99,72.08,50.26,82.05,60.07,9900,2016
1267,4103,5249,11190,90,290,136,848,12767,6201,5876,663,80.38,92.03,72.11,37.83,55.45,44.31,9006,2016
1037,2606,4155,8821,59,38,137,830,8399,2633,3263,1544,86.81,94.38,74.22,47.66,58.15,52.5,10775,2016
1278,2352,3727,8428,33,55,149,824,8781,4193,2447,1303,80.64,91.51,71.41,55.22,79.02,64.8,9774,2016
718,1741,2456,5036,13,6,163,761,10325,5298,4286,697,78.37,95.01,70.48,45.62,70.76,59.57,9335,2016
1507,1973,3320,7282,9,0,160,789,9892,4831,3658,1361,83.24,94.34,70.66,41.06,60.57,48.57,8301,2016
1068,1584,2673,6012,18,10,160,791,8462,3227,3541,868,82.35,93.75,74.96,57.9,85.12,62.56,9043,2016
2283,2571,4296,6527,126,77,179,765,11663,4999,5248,1383,81.62,92.99,71.31,49.81,77.36,55.91,9102,2016
746,2381,3394,6856,13,154,146,789,10903,5513,4130,796,80.64,92.66,70.53,52.49,75.88,60.83,11470,2016
3207,3895,6391,13297,150,58,172,788,9780,3859,4168,1740,79.79,91.05,72.23,47.86,75.89,59.16,8858,2016
2003,1919,3467,7188,18,27,185,776,10493,4504,4217,1758,79.5,94.99,70.98,56.89,78.68,64.33,10300,2016
1802,2311,4048,7283,127,70,167,799,11159,4824,5437,891,80.4,93.53,73.17,52.12,73.91,60.7,11388,2016
2098,4835,6051,12532,128,88,273,863,25556,9203,6111,10155,70.71,67.75,48.8,159.68,187.19,145.88,56149,2016
7557,12027,19138,41942,130,48,163,773,9397,3402,4063,1631,78.62,92.96,72.43,57.21,78.77,60.27,8952,2016
1740,3410,4910,11178,74,64,173,838,10870,4241,5025,1594,82.87,93.4,75.03,58.98,82.46,63.88,11613,2016
1280,2011,3036,5719,64,171,201,803,11306,5199,5410,652,80.17,91.84,71.38,60.81,87.7,75.09,12967,2016
4401,6896,11418,20513,119,67,160,727,9535,3096,5531,885,78.88,94.98,72.4,47.2,61.67,49.23,9760,2016
901,2678,3514,7432,34,12,161,743,8762,3607,4503,639,83.54,94.99,70.87,55.39,71.34,62.06,9185,2016
7235,8455,15568,31318,101,202,156,808,9065,3767,3965,1187,81.87,93.72,72.52,48.91,68.69,55.61,9758,2016
1305,1754,2948,6134,9,3,161,816,10372,4170,4526,1649,80.34,90.87,71.32,54.71,67,56.31,9687,2016
899,2818,4019,8480,300,89,165,845,12283,5310,6504,465,83.65,93.67,72.26,49.76,81.48,61.27,10989,2016
2296,3369,4947,10512,36,210,161,714,9657,3146,4666,965,81.27,94.89,71.76,48.07,65.28,51.04,10482,2016
4956,11287,16826,34854,686,630,179,828,12071,3657,7991,417,80.42,94.22,71.71,52.34,74.96,58.93,12615,2016
1729,799,1816,4218,6,13,196,783,10966,510,3108,940,80.34,91.43,69.38,65.4,89.25,70.2,10109,2016
1095,2114,3141,5275,907,82,160,849,12378,5799,5739,782,81.03,91.98,71.25,53.98,77.14,61.46,11234,2016
2781,3443,5496,9444,27,10,155,734,10012,4457,3085,1234,81.94,93.29,68.73,61.7,89.14,70.41,10498,2016
5147,6892,11554,21289,282,240,163,769,9817,3322,5296,1045,81.64,93.99,72.37,40.84,69.81,53.71,10054,2016
775,1852,2631,3951,1291,195,184,826,11732,6634,4652,408,79.21,88.68,69.74,66.45,84.83,65.66,15120,2016
2988,4221,6653,12145,68,23,166,705,10280,4299,4431,1178,79.64,93.94,70.18,51.57,77.54,62.4,11913,2016
1078,1437,2315,4329,9,7,187,799,11484,5276,4553,1110,72.62,90.41,70.54,68.66,82.75,73.42,10777,2016
885,1740,2761,6272,15,6,137,796,8928,4630,3222,983,84.2,92.54,73.93,42.88,67.89,51.78,8605,2016
1627,2345,3668,5598,18,15,162,720,9890,4121,4129,1573,78.4,89.98,73.2,54.46,78.32,65.33,9152,2016
1445,1581,2512,5588,8,48,147,816,9450,5323,2380,1730,75.24,92.23,75.35,52.36,76.31,59.66,9952,2016
890,1806,2686,5777,16,285,135,749,11036,5110,5113,771,84.24,92.85,71.1,39.59,59.86,46.19,10973,2016
2180,2579,4650,9393,507,142,148,827,10689,4983,3353,754,74.98,88.72,72.93,49.59,69.65,55.23,9768,2016
2155,3712,6283,12063,136,22,162,795,11874,5118,5062,1685,80.63,93.21,72.06,52.82,70.54,58.07,8968,2016
693,2059,3448,7053,15,87,107,747,7539,3400,3149,823,79.9,93.01,72.75,41.44,66.93,50.63,8532,2016
882,1443,2377,4414,81,28,172,805,11507,5027,5869,606,76.15,91.83,71.08,45.56,72.06,56.32,9939,2016
1880,3626,6274,13009,63,65,128,747,7730,576,2530,710,77.27,90.86,70.87,42.95,68.79,58,8975,2016
2432,1743,3593,6320,34,58,211,813,11381,5762,3413,1524,76.43,89.71,69.97,87.07,111.21,85.83,16423,2016
3891,980,3086,6546,25,54,188,734,9300,485,3261,585,77.91,90.88,72.95,49,66.76,57.96,8741,2016
1116,2256,3644,7592,71,313,168,779,10271,4433,5412,411,75.02,90.94,69.13,49.67,72.12,51.36,9136,2016
1472,1382,2593,2919,41,15,204,760,9660,4842,3931,796,76.93,91.72,71.16,66.27,90.94,79.22,10262,2016
1219,1731,2900,6366,7,4,165,863,8886,3471,2723,1468,87.16,93.14,76.92,55.1,87.58,71.09,11141,2016
1127,2714,4318,8423,21,10,156,797,10870,3612,5413,1805,75.1,92.34,73.22,55.68,82.91,61.97,11767,2016
2098,3358,5271,11950,24,14,157,775,8990,3962,3323,1130,80.73,90.83,71.32,56.94,84.1,66.55,9055,2016
1713,2781,4991,10489,60,84,143,756,8418,2129,3212,1453,79.55,89.76,67.86,50.18,70.28,58.1,9820,2016
1397,2080,3239,6608,25,218,141,805,8608,3344,4023,646,85.31,94.68,69.82,54.65,71.41,60.92,8366,2016
5072,10373,13968,21614,474,206,186,759,10038,3467,5678,879,75.5,92.4,74.16,59.36,89.67,66.83,12595,2016
1229,1726,2916,6236,64,21,151,771,9070,3755,3931,1378,80.15,93.22,74.49,48.45,61.51,51.54,7612,2016
501,3148,4190,8481,23,16,127,802,12217,4733,6564,869,68.94,90.45,73.69,46.55,59.93,48.29,8782,2016
846,1967,2749,1377,3411,427,250,772,13621,7298,5645,565,77.59,90.8,65.79,70.05,96.98,69.31,17791,2016
